Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
AAZ26265.1,WP_011041858.1	DNA-binding response regulator [Colwellia psychrerythraea 34H],MULTISPECIES: response regulator transcription factor [Colwellia]	0.031	1	1.79e-5	1	1	1586
AAZ26490.1,WP_011044901.1	hypothetical protein CPS_4168 [Colwellia psychrerythraea 34H],MULTISPECIES: N-formylglutamate amidohydrolase [Colwellia]	0.042	1	1.60e-5	1	1	1587
AAZ26616.1,WP_011045135.1	hypothetical protein CPS_4405 [Colwellia psychrerythraea 34H],class I SAM-dependent methyltransferase [Colwellia psychrerythraea]	0.037	1	1.53e-5	1	1	1588
AAZ26681.1,WP_011042590.1	putative lipoprotein [Colwellia psychrerythraea 34H],MULTISPECIES: DUF4810 domain-containing protein [Colwellia]	0.078	1	3.95e-5	1	1	1589
AAZ26695.1,WP_011042838.1	exodeoxyribonuclease I [Colwellia psychrerythraea 34H],exodeoxyribonuclease I [Colwellia psychrerythraea]	0.049	1	9.41e-6	1	1	1590
AAZ26698.1,WP_011044010.1	hypothetical protein CPS_3233 [Colwellia psychrerythraea 34H],MULTISPECIES: 5'-deoxynucleotidase [Colwellia]	0.091	1	2.33e-5	1	1	1591
AAZ26752.1,WP_011044072.1	putative phosphonate ABC transporter, periplasmic phosphonate-binding protein [Colwellia psychrerythraea 34H],putative selenate ABC transporter substrate-binding protein [Colwellia psychrerythraea]	0.031	1	1.59e-5	1	1	1592
AAZ26801.1,WP_011042798.1	uridine kinase [Colwellia psychrerythraea 34H],uridine kinase [Colwellia psychrerythraea]	0.088	1	2.12e-5	1	1	1593
AAZ26908.1	hypothetical protein CPS_0898 [Colwellia psychrerythraea 34H]	0.049	1	2.03e-5	1	1	1594
WP_041736653.1	hypothetical protein [Colwellia psychrerythraea]	0.052	1	2.15e-5	1	1	1594
AAZ26985.1,WP_011043633.1	putative lipoprotein [Colwellia psychrerythraea 34H],MULTISPECIES: GFA family protein [Colwellia]	0.058	1	3.30e-5	1	1	1595
AAZ27002.1	putative transcriptional regulator [Colwellia psychrerythraea 34H]	0.038	1	2.18e-5	1	1	1596
WP_049757982.1	helix-turn-helix domain-containing protein [Colwellia psychrerythraea]	0.039	1	2.26e-5	1	1	1596
AAZ27023.1,WP_011043968.1	glycine cleavage system transcriptional repressor [Colwellia psychrerythraea 34H],MULTISPECIES: glycine cleavage system transcriptional repressor [Colwellia]	0.074	1	2.60e-5	1	1	1597
AAZ27094.1,WP_011043072.1	hypothetical protein CPS_2253 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF599 domain-containing protein [Colwellia]	0.053	1	1.88e-5	1	1	1598
AAZ27109.1,WP_011044296.1	GGDEF domain protein [Colwellia psychrerythraea 34H],GGDEF domain-containing protein [Colwellia psychrerythraea]	0.035	1	8.55e-6	1	1	1599
AAZ27127.1,CBL85787.1	peptidyl-prolyl cis-trans isomerase A [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.087	1	2.35e-5	1	1	1600
WP_041737275.1	MULTISPECIES: peptidylprolyl isomerase [Colwellia]	0.089	1	2.39e-5	1	1	1600
AAZ27134.1,WP_011041571.1	EF hand domain protein [Colwellia psychrerythraea 34H],MULTISPECIES: EF-hand domain-containing protein [Colwellia]	0.194	1	6.37e-5	1	1	1601
AAZ27236.1,WP_011040932.1	ATP synthase F0, C subunit [Colwellia psychrerythraea 34H],MULTISPECIES: F0F1 ATP synthase subunit C [Colwellia]	0.141	1	5.88e-5	1	1	1602
AAZ27278.1,WP_011045220.1	hypothetical protein CPS_4491 [Colwellia psychrerythraea 34H],succinylglutamate desuccinylase/aspartoacylase family protein [Colwellia psychrerythraea]	0.024	1	1.22e-5	1	1	1603
AAZ27315.1	hypothetical protein CPS_3653 [Colwellia psychrerythraea 34H]	0.046	1	1.11e-5	1	1	1604
WP_138140305.1	hypothetical protein [Colwellia psychrerythraea]	0.049	1	1.19e-5	1	1	1604
AAZ27492.1,WP_011040942.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor [Colwellia psychrerythraea]	0.028	1	6.31e-6	1	1	1605
AAZ27516.1,WP_011041440.1	putative polysaccharide biosynthesis glycosyltransferase [Colwellia psychrerythraea 34H],sugar transferase [Colwellia psychrerythraea]	0.149	1	2.44e-5	1	1	1606
AAZ27550.1,WP_011043666.1	putative lipoprotein [Colwellia psychrerythraea 34H],TolC family protein [Colwellia psychrerythraea]	0.046	1	1.11e-5	1	1	1607
AAZ27583.1,WP_011044831.1	thiol:disulfide interchange protein DsbC [Colwellia psychrerythraea 34H],MULTISPECIES: bifunctional protein-disulfide isomerase/oxidoreductase DsbC [Colwellia]	0.042	1	1.74e-5	1	1	1608
AAZ27590.1,WP_011045470.1	birA bifunctional protein [Colwellia psychrerythraea 34H],bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA [Colwellia psychrerythraea]	0.063	1	1.38e-5	1	1	1609
AAZ27613.1,WP_011045318.1	general secretion pathway protein E [Colwellia psychrerythraea 34H],type II secretion system ATPase GspE [Colwellia psychrerythraea]	0.043	1	9.01e-6	1	1	1610
AAZ27615.1,WP_011045311.1	general secretion pathway protein L [Colwellia psychrerythraea 34H],type II secretion system protein GspL [Colwellia psychrerythraea]	0.024	1	1.02e-5	1	1	1611
AAZ27718.1,WP_011042050.1	type IV pilus modification protein PilV [Colwellia psychrerythraea 34H],type IV pilus modification protein PilV [Colwellia psychrerythraea]	0.067	1	2.38e-5	1	1	1612
AAZ27851.1,WP_011043016.1	electron transport complex, RnfABCDGE type, C subunit [Colwellia psychrerythraea 34H],electron transport complex subunit RsxC [Colwellia psychrerythraea]	0.015	1	5.82e-6	1	1	1613
AAZ27860.1,WP_011041579.1,sp|Q488N5.1|NRDR_COLP3	conserved hypothetical protein TIGR00244 [Colwellia psychrerythraea 34H],MULTISPECIES: transcriptional regulator NrdR [Colwellia],RecName: Full=Transcriptional repressor NrdR	0.048	1	2.78e-5	1	1	1614
AAZ28035.1,WP_011041599.1	hypothetical protein CPS_0750 [Colwellia psychrerythraea 34H],MULTISPECIES: antibiotic biosynthesis monooxygenase family protein [Colwellia]	0.165	1	4.73e-5	1	1	1615
AAZ28044.1,WP_011044432.1	hypothetical protein CPS_3678 [Colwellia psychrerythraea 34H],ribonuclease E inhibitor RraB [Colwellia psychrerythraea]	0.099	1	4.13e-5	1	1	1616
AAZ28050.1,WP_011043977.1	hypothetical protein CPS_3194 [Colwellia psychrerythraea 34H],MULTISPECIES: DnaA regulatory inactivator Hda [Colwellia]	0.047	1	1.95e-5	1	1	1617
AAZ28096.1,WP_011042809.1	allophanate hydrolase domain protein/urea amidolyase, homolog [Colwellia psychrerythraea 34H],5-oxoprolinase subunit C family protein [Colwellia psychrerythraea]	0.034	1	1.42e-5	1	1	1618
AAZ28101.1,WP_011045549.1	acyltransferase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: acyltransferase [Colwellia]	0.030	1	1.51e-5	1	1	1619
AAZ28191.1,WP_011042341.1	flagellum-specific ATP synthase FliI [Colwellia psychrerythraea 34H],flagellar protein export ATPase FliI [Colwellia psychrerythraea]	0.016	1	1.02e-5	1	1	1620
AAZ28280.1,WP_011043739.1	hypothetical protein CPS_2947 [Colwellia psychrerythraea 34H],7-carboxy-7-deazaguanine synthase QueE [Colwellia psychrerythraea]	0.062	1	2.03e-5	1	1	1621
WP_011043680.1,AAZ27071.1	7-carboxy-7-deazaguanine synthase QueE [Colwellia psychrerythraea],radical SAM domain protein [Colwellia psychrerythraea 34H]	0.063	1	2.07e-5	1	1	1621
AAZ28362.1,WP_011043639.1	putative rcsF protein [Colwellia psychrerythraea 34H],MULTISPECIES: Rcs stress response system protein RcsF [Colwellia]	0.079	1	3.27e-5	1	1	1622
AAZ28370.1,WP_011042080.1	FMN reductase, NADPH-dependent [Colwellia psychrerythraea 34H],NADPH-dependent FMN reductase [Colwellia psychrerythraea]	0.167	1	2.63e-5	1	1	1623
AAZ28383.1,WP_011041779.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor [Colwellia psychrerythraea]	0.017	1	6.11e-6	1	1	1624
AAZ28396.1	hypothetical protein CPS_4351 [Colwellia psychrerythraea 34H]	0.140	1	4.02e-5	1	1	1625
WP_041737144.1	MULTISPECIES: hypothetical protein [Colwellia]	0.136	1	3.89e-5	1	1	1625
AAZ28402.1,WP_011043884.1	DinB family protein [Colwellia psychrerythraea 34H],DinB family protein [Colwellia psychrerythraea]	0.050	1	2.56e-5	1	1	1626
AAZ28419.1,WP_011041506.1	enoyl-CoA hydratase/isomerase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: enoyl-CoA hydratase/isomerase family protein [Colwellia]	0.079	1	1.25e-5	1	1	1627
AAZ28446.1,WP_011044339.1	cation channel family protein [Colwellia psychrerythraea 34H],MULTISPECIES: ion transporter [Colwellia]	0.058	1	1.67e-5	1	1	1628
AAZ28530.1,AAZ27190.1,WP_011043290.1	sarcosine oxidase, alpha subunit [Colwellia psychrerythraea 34H],sarcosine oxidase subunit alpha [Colwellia psychrerythraea]	0.012	1	4.55e-6	1	1	1629
AAZ28677.1	putative tryptophan halogenase [Colwellia psychrerythraea 34H]	0.019	1	8.75e-6	1	1	1630
WP_138140347.1	tryptophan halogenase family protein [Colwellia psychrerythraea]	0.019	1	8.77e-6	1	1	1630
AAZ28784.1,WP_011044308.1	putative membrane protein [Colwellia psychrerythraea 34H],MULTISPECIES: DUF819 family protein [Colwellia]	0.024	1	1.09e-5	1	1	1631
AAZ28795.1,WP_011043288.1,AAZ27539.1	sarcosine oxidase, beta subunit [Colwellia psychrerythraea 34H],sarcosine oxidase subunit beta family protein [Colwellia psychrerythraea]	0.034	1	1.10e-5	1	1	1632
AAZ28829.1,WP_011042971.1	thrombospondin type 3 repeat family protein/Calx-beta domain protein [Colwellia psychrerythraea 34H],choice-of-anchor U domain-containing protein [Colwellia psychrerythraea]	0.018	1	3.37e-6	1	1	1633
AAZ28845.1,WP_011044188.1	long-chain-fatty-acid--CoA ligase [Colwellia psychrerythraea 34H],AMP-binding protein [Colwellia psychrerythraea]	0.015	1	8.40e-6	1	1	1634
CBC62736.1,WP_011041774.1,CAW72122.1,AAZ25743.1	unnamed protein product [Colwellia psychrerythraea 34H],MULTISPECIES: NADP-dependent oxidoreductase [Colwellia],oxidoreductase, zinc-binding [Colwellia psychrerythraea 34H]	0.066	1	1.32e-5	1	1	1635
CBM37892.1,WP_011042283.1,AAZ26758.1	unnamed protein product [Colwellia psychrerythraea 34H],NAD(P)/FAD-dependent oxidoreductase [Colwellia psychrerythraea],putative D-amino acid dehydrogenase, small subunit [Colwellia psychrerythraea 34H]	0.049	1	1.07e-5	1	1	1636
CBV34674.1,CBG21416.1,CBV35340.1,CBG22179.1,WP_011043592.1,AAZ25220.1	unnamed protein product [Colwellia psychrerythraea 34H],response regulator [Colwellia psychrerythraea],response regulator [Colwellia psychrerythraea 34H]	0.082	1	1.89e-5	1	1	1637
WP_011040956.1,AAZ24911.1	diguanylate cyclase [Colwellia psychrerythraea],response regulator/GGDEF domain protein [Colwellia psychrerythraea 34H]	0.026	1	1.09e-5	1	1	1638
WP_011040958.1,AAZ28429.1	DNA helicase RecQ [Colwellia psychrerythraea],ATP-dependent DNA helicase RecQ [Colwellia psychrerythraea 34H]	0.015	1	7.45e-6	1	1	1639
WP_011040966.1,AAZ24069.1	MULTISPECIES: helix-turn-helix transcriptional regulator [Colwellia],hypothetical protein CPS_0091 [Colwellia psychrerythraea 34H]	0.088	1	2.24e-5	1	1	1640
WP_011040974.1,AAZ28690.1	omega-aminotransferase AptA [Colwellia psychrerythraea],omega-amino acid--pyruvate aminotransferase [Colwellia psychrerythraea 34H]	0.029	1	1.03e-5	1	1	1641
WP_011040979.1,AAZ24194.1	MULTISPECIES: mechanosensitive ion channel family protein [Colwellia],mechanosensitive ion channel family protein [Colwellia psychrerythraea 34H]	0.087	1	1.48e-5	1	1	1642
WP_011041011.1,AAZ25730.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_0136 [Colwellia psychrerythraea 34H]	0.014	1	6.38e-6	1	1	1643
WP_011041014.1,AAZ27122.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.015	1	7.05e-6	1	1	1644
WP_011045646.1,AAZ25899.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein/sensory box protein [Colwellia psychrerythraea 34H]	0.020	1	8.97e-6	1	1	1644
WP_011041035.1,AAZ28465.1	MULTISPECIES: permease-like cell division protein FtsX [Colwellia],putative cell division permease protein FtsX [Colwellia psychrerythraea 34H]	0.040	1	1.41e-5	1	1	1645
WP_011041037.1,AAZ27037.1	TonB-dependent receptor plug domain-containing protein [Colwellia psychrerythraea],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.012	1	5.61e-6	1	1	1646
WP_011041056.1,AAZ27936.1,sp|Q48AG4.1|SLMA_COLP3	MULTISPECIES: nucleoid occlusion factor SlmA [Colwellia],transcriptional regulator, TetR family [Colwellia psychrerythraea 34H],RecName: Full=Nucleoid occlusion factor SlmA	0.086	1	2.32e-5	1	1	1647
WP_011041155.1,AAZ25034.1	MlaD family protein [Colwellia psychrerythraea],PqiB family protein [Colwellia psychrerythraea 34H]	0.021	1	4.43e-6	1	1	1648
WP_011041199.1,AAZ24566.1	ribosome rescue GTPase HflX [Colwellia psychrerythraea],GTP-binding protein HflX [Colwellia psychrerythraea 34H]	0.026	1	1.07e-5	1	1	1649
WP_011041320.1,AAZ27015.1	acetylornithine deacetylase [Colwellia psychrerythraea],acetylornithine deacetylase [Colwellia psychrerythraea 34H]	0.060	1	1.20e-5	1	1	1650
WP_011041360.1,AAZ24264.1	DUF6575 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_0499 [Colwellia psychrerythraea 34H]	0.030	1	1.05e-5	1	1	1651
WP_011041447.1,AAZ25997.1	YcfL family protein [Colwellia psychrerythraea],putative lipoprotein [Colwellia psychrerythraea 34H]	0.070	1	2.92e-5	1	1	1652
WP_011041488.1,AAZ24848.1	anthranilate synthase component II [Colwellia psychrerythraea],anthranilate synthase component II [Colwellia psychrerythraea 34H]	0.141	1	2.30e-5	1	1	1653
WP_011041502.1,AAZ24917.1	spondin domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_0652 [Colwellia psychrerythraea 34H]	0.058	1	1.89e-5	1	1	1654
WP_011041508.1,AAZ25240.1	acyl-CoA dehydrogenase family protein [Colwellia psychrerythraea],acyl-CoA dehydrogenase [Colwellia psychrerythraea 34H]	0.049	1	1.18e-5	1	1	1655
WP_011041572.1,AAZ27593.1	MULTISPECIES: alpha/beta hydrolase [Colwellia],hydrolase, alpha/beta hydrolase fold family [Colwellia psychrerythraea 34H]	0.027	1	9.55e-6	1	1	1656
WP_011041615.1,AAZ24268.1	toll/interleukin-1 receptor domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_0766 [Colwellia psychrerythraea 34H]	0.034	1	1.58e-5	1	1	1657
WP_011041794.1,AAZ28147.1	outer membrane beta-barrel protein [Colwellia psychrerythraea],hypothetical protein CPS_0951 [Colwellia psychrerythraea 34H]	0.028	1	1.07e-5	1	1	1658
WP_011041796.1,sp|Q487R3.1|DSBD_COLP3,AAZ24775.1	protein-disulfide reductase DsbD [Colwellia psychrerythraea],RecName: Full=Thiol:disulfide interchange protein DsbD; AltName: Full=Protein-disulfide reductase; Short=Disulfide reductase; Flags: Precursor,thiol:disulfide interchange protein DsbD [Colwellia psychrerythraea 34H]	0.023	1	7.54e-6	1	1	1659
WP_011041852.1,AAZ27701.1	HDOD domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_1009 [Colwellia psychrerythraea 34H]	0.029	1	9.43e-6	1	1	1660
WP_011041888.1,AAZ26343.1	MULTISPECIES: sodium ion-translocating decarboxylase subunit beta [Colwellia],oxaloacetate decarboxylase, beta subunit [Colwellia psychrerythraea 34H]	0.021	1	1.22e-5	1	1	1661
WP_011041911.1,sp|Q487E8.1|ISPF_COLP3,AAZ27818.1	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Colwellia psychrerythraea],RecName: Full=2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase; Short=MECDP-synthase; Short=MECPP-synthase; Short=MECPS,2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Colwellia psychrerythraea 34H]	0.100	1	2.70e-5	1	1	1662
WP_011041928.1,AAZ24300.1,sp|Q487D1.1|EX7S_COLP3	exodeoxyribonuclease VII small subunit [Colwellia psychrerythraea],exodeoxyribonuclease VII, small subunit [Colwellia psychrerythraea 34H],RecName: Full=Exodeoxyribonuclease 7 small subunit; AltName: Full=Exodeoxyribonuclease VII small subunit; Short=Exonuclease VII small subunit	0.134	1	5.59e-5	1	1	1663
WP_011041931.1,AAZ27154.1	flagellar motor protein MotB [Colwellia psychrerythraea],sodium-driven polar flagellar protein [Colwellia psychrerythraea 34H]	0.067	1	1.46e-5	1	1	1664
WP_011041989.1,AAZ26547.1	MULTISPECIES: DUF1852 domain-containing protein [Colwellia],hypothetical protein CPS_1152 [Colwellia psychrerythraea 34H]	0.033	1	1.39e-5	1	1	1665
WP_011042003.1,AAZ26363.1	ABC transporter ATP-binding protein [Colwellia psychrerythraea],putative vitamin B12 transport ATP-binding protein BtuD [Colwellia psychrerythraea 34H]	0.036	1	1.66e-5	1	1	1666
WP_011042047.1,AAZ27328.1	MULTISPECIES: PstS family phosphate ABC transporter substrate-binding protein [Colwellia],putative phosphate ABC transporter, periplasmic phosphate-binding protein [Colwellia psychrerythraea 34H]	0.097	1	1.44e-5	1	1	1667
WP_011042052.1,AAZ24976.1	pilus assembly PilX family protein [Colwellia psychrerythraea],hypothetical protein CPS_1215 [Colwellia psychrerythraea 34H]	0.198	1	2.52e-5	1	1	1668
WP_011042087.1,AAZ25948.1	MULTISPECIES: HlyD family secretion protein [Colwellia],hypothetical protein CPS_1250 [Colwellia psychrerythraea 34H]	0.059	1	1.42e-5	1	1	1669
WP_011042109.1,AAZ26073.1	2-octaprenyl-6-methoxyphenyl hydroxylase [Colwellia psychrerythraea],2-octaprenyl-6-methoxyphenol hydroxylase [Colwellia psychrerythraea 34H]	0.027	1	1.05e-5	1	1	1670
WP_011042149.1,sp|Q486G0.1|ARGJ_COLP3,AAZ27308.1	bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ [Colwellia psychrerythraea],RecName: Full=Arginine biosynthesis bifunctional protein ArgJ; Includes: RecName: Full=Glutamate N-acetyltransferase; AltName: Full=Ornithine acetyltransferase; Short=OATase; AltName: Full=Ornithine transacetylase; Includes: RecName: Full=Amino-acid acetyltransferase; AltName: Full=N-acetylglutamate synthase; Short=AGSase; Contains: RecName: Full=Arginine biosynthesis bifunctional protein ArgJ alpha chain; Contains: RecName: Full=Arginine biosynthesis bifunctional protein ArgJ beta chain,arginine biosynthesis bifunctional protein ArgJ [Colwellia psychrerythraea 34H]	0.021	1	1.08e-5	1	1	1671
WP_011042176.1,AAZ26392.1	MULTISPECIES: DnaJ domain-containing protein [Colwellia],DnaJ domain protein [Colwellia psychrerythraea 34H]	0.093	1	5.33e-5	1	1	1672
WP_011042187.1,AAZ25619.1	MULTISPECIES: HPF/RaiA family ribosome-associated protein [Colwellia],hypothetical protein CPS_1350 [Colwellia psychrerythraea 34H]	0.125	1	4.41e-5	1	1	1673
WP_011042197.1,AAZ27523.1	radical SAM protein [Colwellia psychrerythraea],radical SAM domain protein [Colwellia psychrerythraea 34H]	0.050	1	1.53e-5	1	1	1674
WP_011042212.1,AAZ28610.1	fasciclin domain-containing protein [Colwellia psychrerythraea],putative adhesion lipoprotein [Colwellia psychrerythraea 34H]	0.033	1	7.50e-6	1	1	1675
WP_011042270.1,AAZ25638.1	MULTISPECIES: IclR family transcriptional regulator [Colwellia],transcriptional regulator, IclR family [Colwellia psychrerythraea 34H]	0.051	1	1.80e-5	1	1	1676
WP_011042304.1,AAZ24652.1	MULTISPECIES: flagellar assembly protein T N-terminal domain-containing protein [Colwellia],putative lipoprotein [Colwellia psychrerythraea 34H]	0.038	1	1.18e-5	1	1	1677
WP_011042362.1	MULTISPECIES: ParA family protein [Colwellia]	0.065	1	1.75e-5	1	1	1678
AAZ25104.1	parA family protein [Colwellia psychrerythraea 34H]	0.064	1	1.74e-5	1	1	1678
WP_011042385.1,sp|Q485H4.1|GLND_COLP3,AAZ26298.1	MULTISPECIES: [protein-PII] uridylyltransferase [Colwellia],RecName: Full=Bifunctional uridylyltransferase/uridylyl-removing enzyme; Short=UTase/UR; AltName: Full=Bifunctional [protein-PII] modification enzyme; AltName: Full=Bifunctional nitrogen sensor protein; Includes: RecName: Full=[Protein-PII] uridylyltransferase; Short=PII uridylyltransferase; Short=UTase; Includes: RecName: Full=[Protein-PII]-UMP uridylyl-removing enzyme; Short=UR,protein-P-II uridylyltransferase [Colwellia psychrerythraea 34H]	0.030	1	5.22e-6	1	1	1679
WP_011042413.1,AAZ27970.1	MULTISPECIES: LexA regulated protein [Colwellia],hypothetical protein CPS_1577 [Colwellia psychrerythraea 34H]	0.183	1	4.93e-5	1	1	1680
WP_011042561.1,AAZ25252.1	MULTISPECIES: protein TolR [Colwellia],tolR protein [Colwellia psychrerythraea 34H]	0.199	1	3.25e-5	1	1	1681
WP_011042789.1,AAZ28634.1	MULTISPECIES: TetR/AcrR family transcriptional regulator [Colwellia],transcriptional regulator, TetR family [Colwellia psychrerythraea 34H]	0.048	1	2.18e-5	1	1	1682
WP_011042875.1,AAZ25409.1	aldehyde dehydrogenase [Colwellia psychrerythraea],aldehyde dehydrogenase family protein [Colwellia psychrerythraea 34H]	0.050	1	9.19e-6	1	1	1683
WP_011042896.1,AAZ24744.1	amidohydrolase [Colwellia psychrerythraea],putative lipoprotein [Colwellia psychrerythraea 34H]	0.014	1	7.84e-6	1	1	1684
WP_011042955.1,AAZ27125.1	MULTISPECIES: pseudouridine synthase [Colwellia],ribosomal small subunit pseudouridine synthase A [Colwellia psychrerythraea 34H]	0.086	1	1.89e-5	1	1	1685
WP_011042993.1,AAZ24354.1	MULTISPECIES: hypothetical protein [Colwellia],hypothetical protein CPS_2174 [Colwellia psychrerythraea 34H]	0.417	1	9.55e-5	1	1	1686
WP_011043106.1,sp|Q482K5.1|NTPPB_COLP3,AAZ24133.1	MULTISPECIES: Maf family protein [Colwellia],RecName: Full=7-methyl-GTP pyrophosphatase; Short=m(7)GTP pyrophosphatase,septum formation protein Maf [Colwellia psychrerythraea 34H]	0.080	1	2.29e-5	1	1	1687
WP_011043374.1,AAZ25810.1	MULTISPECIES: YeaC family protein [Colwellia],hypothetical protein CPS_2565 [Colwellia psychrerythraea 34H]	0.178	1	4.28e-5	1	1	1688
WP_011043574.1,AAZ25962.1	exodeoxyribonuclease V subunit beta [Colwellia psychrerythraea],exodeoxyribonuclease V, beta subunit [Colwellia psychrerythraea 34H]	0.009	1	3.56e-6	1	1	1689
