Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011041155.1,AAZ25034.1	MlaD family protein [Colwellia psychrerythraea],PqiB family protein [Colwellia psychrerythraea 34H]	0.021	2	8.25e-6	1	1	1509
WP_011041166.1,AAZ28775.1	MULTISPECIES: DUF2750 domain-containing protein [Colwellia],hypothetical protein CPS_0293 [Colwellia psychrerythraea 34H]	0.185	2	6.57e-5	2	2	1510
WP_011041169.1,AAZ25251.1	ubiquinone biosynthesis regulatory protein kinase UbiB [Colwellia psychrerythraea],ubiquinone biosynthesis protein UbiB [Colwellia psychrerythraea 34H]	0.023	2	1.64e-5	1	1	1511
WP_011041174.1,AAZ26724.1	MULTISPECIES: ubiquinone biosynthesis accessory factor UbiK [Colwellia],hypothetical protein CPS_0301 [Colwellia psychrerythraea 34H]	0.217	2	1.03e-4	2	2	1512
WP_011041199.1,AAZ24566.1	ribosome rescue GTPase HflX [Colwellia psychrerythraea],GTP-binding protein HflX [Colwellia psychrerythraea 34H]	0.044	2	2.00e-5	2	2	1513
WP_011041361.1,AAZ26274.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_0500 [Colwellia psychrerythraea 34H]	0.197	2	6.73e-5	2	2	1514
WP_011041387.1,AAZ26639.1	FAD-binding protein [Colwellia psychrerythraea],FAD-binding protein [Colwellia psychrerythraea 34H]	0.038	2	1.55e-5	1	1	1515
WP_011041411.1,AAZ27963.1	tRNA dihydrouridine synthase DusB [Colwellia psychrerythraea],NifR3/Smm1 family protein [Colwellia psychrerythraea 34H]	0.095	2	2.53e-5	2	2	1516
WP_011041439.1,AAZ28046.1	UDP-glucose 4-epimerase family protein [Colwellia psychrerythraea],sugar epimerase family protein [Colwellia psychrerythraea 34H]	0.034	2	2.66e-5	1	1	1517
WP_011041447.1,AAZ25997.1	YcfL family protein [Colwellia psychrerythraea],putative lipoprotein [Colwellia psychrerythraea 34H]	0.070	2	5.44e-5	1	1	1518
WP_011041488.1,AAZ24848.1	anthranilate synthase component II [Colwellia psychrerythraea],anthranilate synthase component II [Colwellia psychrerythraea 34H]	0.141	2	4.29e-5	1	1	1519
WP_011041498.1,AAZ24116.1	ferrous iron transport protein B [Colwellia psychrerythraea],ferrous iron transport protein B [Colwellia psychrerythraea 34H]	0.055	2	1.17e-5	2	2	1520
WP_011041505.1,AAZ28238.1	phosphotransferase enzyme family protein [Colwellia psychrerythraea],hypothetical protein CPS_0655 [Colwellia psychrerythraea 34H]	0.091	2	2.37e-5	2	2	1521
WP_011041549.1,AAZ28585.1	MULTISPECIES: hemerythrin domain-containing protein [Colwellia],hypothetical protein CPS_0699 [Colwellia psychrerythraea 34H]	0.089	2	5.85e-5	1	1	1522
WP_011041560.1,AAZ27824.1	MULTISPECIES: YajG family lipoprotein [Colwellia],putative lipoprotein [Colwellia psychrerythraea 34H]	0.143	2	4.52e-5	2	2	1523
WP_011041568.1,AAZ25086.1,pdb|5XV9|A	cold-shock protein [Colwellia psychrerythraea],cold-shock DNA-binding domain family protein [Colwellia psychrerythraea 34H],Chain A, Cold-shock DNA-binding domain family protein	0.485	2	1.26e-4	1	1	1524
WP_011041572.1,AAZ27593.1	MULTISPECIES: alpha/beta hydrolase [Colwellia],hydrolase, alpha/beta hydrolase fold family [Colwellia psychrerythraea 34H]	0.050	2	1.78e-5	2	2	1525
WP_011041745.1,AAZ25690.1	bifunctional GNAT family N-acetyltransferase/hotdog fold thioesterase [Colwellia psychrerythraea],acetyltransferase, GNAT family [Colwellia psychrerythraea 34H]	0.040	2	2.87e-5	1	1	1526
WP_011041781.1,AAZ24373.1	DUF4382 domain-containing protein [Colwellia psychrerythraea],putative lipoprotein [Colwellia psychrerythraea 34H]	0.034	2	2.66e-5	1	1	1527
WP_011041890.1,AAZ26175.1	M48 family metallopeptidase [Colwellia psychrerythraea],peptidase, M48 family [Colwellia psychrerythraea 34H]	0.041	2	3.16e-5	1	1	1528
WP_011041911.1,sp|Q487E8.1|ISPF_COLP3,AAZ27818.1	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Colwellia psychrerythraea],RecName: Full=2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase; Short=MECDP-synthase; Short=MECPP-synthase; Short=MECPS,2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [Colwellia psychrerythraea 34H]	0.100	2	5.02e-5	1	1	1529
WP_011041927.1,AAZ24962.1	MULTISPECIES: (2E,6E)-farnesyl diphosphate synthase [Colwellia],geranyltranstransferase [Colwellia psychrerythraea 34H]	0.047	2	2.85e-5	1	1	1530
WP_011041994.1,AAZ26134.1	NUDIX hydrolase [Colwellia psychrerythraea],MutT/NUDIX family protein [Colwellia psychrerythraea 34H]	0.211	2	4.75e-5	2	2	1531
WP_011042212.1,AAZ28610.1	fasciclin domain-containing protein [Colwellia psychrerythraea],putative adhesion lipoprotein [Colwellia psychrerythraea 34H]	0.033	2	1.40e-5	1	1	1532
WP_011042303.1,AAZ23959.1	MULTISPECIES: M14 family metallopeptidase [Colwellia],zinc carboxypeptidase-related protein [Colwellia psychrerythraea 34H]	0.103	2	2.84e-5	1	1	1533
WP_011042304.1,AAZ24652.1	MULTISPECIES: flagellar assembly protein T N-terminal domain-containing protein [Colwellia],putative lipoprotein [Colwellia psychrerythraea 34H]	0.038	2	2.19e-5	1	1	1534
WP_011042327.1,AAZ28367.1	flagellar protein FlaG [Colwellia psychrerythraea],flagellin FlaG [Colwellia psychrerythraea 34H]	0.244	2	6.33e-5	2	2	1535
WP_011042369.1,AAZ24247.1	MULTISPECIES: thiamine-phosphate kinase [Colwellia],thiamine-monophosphate kinase [Colwellia psychrerythraea 34H]	0.037	2	2.67e-5	1	1	1536
WP_011042437.1,AAZ27845.1	enoyl-CoA hydratase/isomerase family protein [Colwellia psychrerythraea],enoyl-CoA hydratase/isomerase family protein [Colwellia psychrerythraea 34H]	0.034	2	3.26e-5	1	1	1537
WP_011042946.1,sp|Q483B5.1|LPXK_COLP3,AAZ24412.1	tetraacyldisaccharide 4'-kinase [Colwellia psychrerythraea],RecName: Full=Tetraacyldisaccharide 4'-kinase; AltName: Full=Lipid A 4'-kinase,tetraacyldisaccharide 4'-kinase [Colwellia psychrerythraea 34H]	0.064	2	2.49e-5	2	2	1538
WP_011043069.1,AAZ26226.1	MULTISPECIES: hypothetical protein [Colwellia],putative lipoprotein [Colwellia psychrerythraea 34H]	0.074	2	5.77e-5	1	1	1539
WP_011043118.1,AAZ25768.1	MULTISPECIES: PilZ domain-containing protein [Colwellia],putative type IV pilus biogenesis protein pilZ [Colwellia psychrerythraea 34H]	0.083	2	7.91e-5	1	1	1540
WP_011043183.1,AAZ26954.1	LacI family DNA-binding transcriptional regulator [Colwellia psychrerythraea],transcription regulator, LacI family [Colwellia psychrerythraea 34H]	0.077	2	2.53e-5	2	2	1541
WP_011043223.1,AAZ24532.1	DUF1186 domain-containing protein [Colwellia psychrerythraea],SEC-C motif domain protein [Colwellia psychrerythraea 34H]	0.038	2	2.68e-5	1	1	1542
WP_011043347.1,AAZ24323.1	MULTISPECIES: tautomerase family protein [Colwellia],hypothetical protein CPS_2538 [Colwellia psychrerythraea 34H]	0.076	2	7.18e-5	1	1	1543
WP_011043637.1,AAZ25641.1	iron-sulfur cluster carrier protein ApbC [Colwellia psychrerythraea],putative mrp protein [Colwellia psychrerythraea 34H]	0.056	2	2.18e-5	1	1	1544
WP_011043684.1,AAZ27453.1,sp|Q480C7.1|UVRB_COLP3	MULTISPECIES: excinuclease ABC subunit UvrB [Colwellia],excinuclease ABC, B subunit [Colwellia psychrerythraea 34H],RecName: Full=UvrABC system protein B; Short=Protein UvrB; AltName: Full=Excinuclease ABC subunit B	0.037	2	1.27e-5	2	2	1545
WP_011043694.1,AAZ27079.1	MULTISPECIES: high frequency lysogenization protein HflD [Colwellia],hypothetical protein CPS_2901 [Colwellia psychrerythraea 34H]	0.161	2	4.05e-5	2	2	1546
WP_011043727.1,AAZ28030.1	tRNA-guanine transglycosylase DpdA [Colwellia psychrerythraea],hypothetical protein CPS_2935 [Colwellia psychrerythraea 34H]	0.064	2	1.82e-5	2	2	1547
WP_011043728.1,AAZ25004.1	DGQHR domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_2936 [Colwellia psychrerythraea 34H]	0.125	2	2.14e-5	2	2	1548
WP_011043738.1,AAZ24667.1	protein DpdE [Colwellia psychrerythraea],SNF2 family protein [Colwellia psychrerythraea 34H]	0.024	2	8.34e-6	2	2	1549
WP_011043898.1,AAZ27027.1	iron-containing alcohol dehydrogenase [Colwellia psychrerythraea],alcohol dehydrogenase, iron-containing [Colwellia psychrerythraea 34H]	0.094	2	2.22e-5	2	2	1550
WP_011043938.1,AAZ27758.1	phosphohistidine phosphatase SixA [Colwellia psychrerythraea],phosphohistidine phosphatase SixA [Colwellia psychrerythraea 34H]	0.108	2	5.15e-5	1	1	1551
WP_011043949.1,AAZ26845.1	MULTISPECIES: DUF3379 family protein [Colwellia],hypothetical protein CPS_3166 [Colwellia psychrerythraea 34H]	0.122	2	3.60e-5	2	2	1552
WP_011044009.1,AAZ27247.1	pyridoxal phosphate-dependent aminotransferase [Colwellia psychrerythraea],aminotransferase, class I [Colwellia psychrerythraea 34H]	0.041	2	2.08e-5	2	2	1553
WP_011044040.1,AAZ27245.1	MULTISPECIES: UvrY/SirA/GacA family response regulator transcription factor [Colwellia],DNA-binding response regulator [Colwellia psychrerythraea 34H]	0.117	2	3.99e-5	2	2	1554
WP_011044238.1,AAZ26079.1,sp|Q47YG8.1|LOLD_COLP3	lipoprotein-releasing ABC transporter ATP-binding protein LolD [Colwellia psychrerythraea],lipoprotein releasing system ATP-binding protein LolD [Colwellia psychrerythraea 34H],RecName: Full=Lipoprotein-releasing system ATP-binding protein LolD	0.182	2	3.31e-5	2	2	1555
WP_011044294.1,AAZ25897.1	M61 family metallopeptidase [Colwellia psychrerythraea],putative peptidase, M61 family [Colwellia psychrerythraea 34H]	0.051	2	1.40e-5	2	2	1556
WP_011044328.1,sp|Q47Y78.1|YBEY_COLP3,AAZ27110.1	rRNA maturation RNase YbeY [Colwellia psychrerythraea],RecName: Full=Endoribonuclease YbeY,conserved hypothetical protein TIGR00043 [Colwellia psychrerythraea 34H]	0.077	2	5.51e-5	1	1	1557
WP_011044346.1,AAZ25456.1	3-oxoacid CoA-transferase subunit B [Colwellia psychrerythraea],3-oxoadipate CoA-transferase, beta subunit [Colwellia psychrerythraea 34H]	0.067	2	3.35e-5	1	1	1558
WP_011044544.1,AAZ28276.1	MULTISPECIES: tRNA isopentenyl-2-thiomethyl-A-37 hydroxylase MiaE [Colwellia],tRNA-(MS[2]IO[6]A)-hydroxylase [Colwellia psychrerythraea 34H]	0.050	2	3.31e-5	2	2	1559
WP_011044549.1,AAZ26623.1	SPOR domain-containing protein [Colwellia psychrerythraea],dedD protein [Colwellia psychrerythraea 34H]	0.118	2	4.19e-5	1	1	1560
WP_011044573.1,sp|Q47XI3.1|NADK_COLP3,AAZ24634.1	MULTISPECIES: NAD(+) kinase [Colwellia],RecName: Full=NAD kinase; AltName: Full=ATP-dependent NAD kinase,inorganic polyphosphate/ATP-NAD kinase [Colwellia psychrerythraea 34H]	0.048	2	2.92e-5	1	1	1561
WP_011044615.1,AAZ25124.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_3867 [Colwellia psychrerythraea 34H]	0.018	2	1.50e-5	1	1	1562
WP_011044667.1,AAZ25878.1	sensor domain-containing protein [Colwellia psychrerythraea],sensory box/GGDEF domain protein [Colwellia psychrerythraea 34H]	0.040	2	2.88e-5	1	1	1563
WP_011044830.1,AAZ27994.1	MULTISPECIES: single-stranded-DNA-specific exonuclease RecJ [Colwellia],single-stranded-DNA-specific exonuclease RecJ [Colwellia psychrerythraea 34H]	0.022	2	1.46e-5	1	1	1564
WP_011044834.1,AAZ24769.1	porin [Colwellia psychrerythraea],hypothetical protein CPS_4098 [Colwellia psychrerythraea 34H]	0.068	2	2.09e-5	2	2	1565
WP_011044849.1,AAZ27878.1	RNA methyltransferase [Colwellia psychrerythraea],RNA methyltransferase, TrmH family [Colwellia psychrerythraea 34H]	0.052	2	4.40e-5	1	1	1566
WP_011044850.1,AAZ27948.1	nucleoside triphosphate pyrophosphohydrolase [Colwellia psychrerythraea],MazG family protein [Colwellia psychrerythraea 34H]	0.103	2	3.03e-5	2	2	1567
WP_011044916.1,AAZ26152.1	TcpQ domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4184 [Colwellia psychrerythraea 34H]	0.052	2	3.68e-5	1	1	1568
WP_011044949.1,AAZ26782.1	VF530 family protein [Colwellia psychrerythraea],hypothetical protein CPS_4218 [Colwellia psychrerythraea 34H]	0.190	2	6.23e-5	2	2	1569
WP_011044975.1,AAZ27910.1	exodeoxyribonuclease VII large subunit [Colwellia psychrerythraea],exodeoxyribonuclease VII, large subunit [Colwellia psychrerythraea 34H]	0.034	2	1.92e-5	1	1	1570
WP_011044999.1,AAZ26967.1	MULTISPECIES: hypothetical protein [Colwellia],hypothetical protein CPS_4268 [Colwellia psychrerythraea 34H]	0.074	2	7.00e-5	1	1	1571
WP_011045042.1,AAZ24404.1	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [Colwellia psychrerythraea],2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase [Colwellia psychrerythraea 34H]	0.229	2	5.15e-5	2	2	1572
WP_011045082.1,AAZ26651.1	formimidoylglutamate deiminase [Colwellia psychrerythraea],amidohydrolase family protein [Colwellia psychrerythraea 34H]	0.097	2	1.84e-5	2	2	1573
WP_011045104.1,sp|Q47VZ9.1|RRAA_COLP3,AAZ25880.1,CAV23361.1	ribonuclease E activity regulator RraA [Colwellia psychrerythraea],RecName: Full=Regulator of ribonuclease activity A,hypothetical protein CPS_4374 [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.182	2	5.18e-5	2	2	1574
WP_011045124.1,AAZ28751.1	S1 family peptidase [Colwellia psychrerythraea],serine protease [Colwellia psychrerythraea 34H]	0.079	2	3.36e-5	1	1	1575
WP_011045200.1,AAZ25083.1	MULTISPECIES: peptidoglycan glycosyltransferase FtsI [Colwellia],peptidoglycan synthetase FtsI [Colwellia psychrerythraea 34H]	0.022	2	1.45e-5	1	1	1576
WP_011045261.1,AAZ25427.1	STAS domain-containing protein [Colwellia psychrerythraea],STAS domain protein [Colwellia psychrerythraea 34H]	0.160	2	8.54e-5	1	1	1577
WP_011045348.1,AAZ27683.1	efflux RND transporter permease subunit [Colwellia psychrerythraea],AcrB/AcrD/AcrF family protein [Colwellia psychrerythraea 34H]	0.026	2	8.12e-6	2	2	1578
WP_011045392.1,AAZ26163.1	MULTISPECIES: acyl-CoA dehydrogenase [Colwellia],glutaryl-CoA dehydrogenase [Colwellia psychrerythraea 34H]	0.099	2	2.17e-5	2	2	1579
WP_011045436.1,AAZ25697.1	MULTISPECIES: methyl-accepting chemotaxis protein [Colwellia],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.016	2	1.35e-5	1	0	1580
WP_011044669.1,AAZ26992.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.015	2	1.27e-5	1	0	1580
WP_011043830.1,AAZ24672.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.019	2	1.62e-5	1	0	1580
WP_011045400.1,AAZ27410.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.014	2	1.22e-5	1	0	1580
AAZ24500.1,WP_011044612.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.018	2	1.50e-5	1	0	1580
WP_011041612.1,AAZ27146.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.015	2	1.29e-5	1	0	1580
WP_187148271.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.021	2	1.79e-5	1	0	1580
WP_011045458.1,AAZ24899.1	nitrous oxide reductase family maturation protein NosD [Colwellia psychrerythraea],copper ABC transporter, periplasmic copper-binding protein [Colwellia psychrerythraea 34H]	0.034	2	1.83e-5	1	1	1581
WP_011045557.1,AAZ28661.1,sp|Q47UP5.1|PPNP_COLP3	pyrimidine/purine nucleoside phosphorylase [Colwellia psychrerythraea],hypothetical protein CPS_4838 [Colwellia psychrerythraea 34H],RecName: Full=Pyrimidine/purine nucleoside phosphorylase; AltName: Full=Adenosine phosphorylase; AltName: Full=Cytidine phosphorylase; AltName: Full=Guanosine phosphorylase; AltName: Full=Inosine phosphorylase; AltName: Full=Thymidine phosphorylase; AltName: Full=Uridine phosphorylase; AltName: Full=Xanthosine phosphorylase	0.096	2	8.21e-5	1	1	1582
WP_011045657.1,AAZ27414.1	PEP-CTERM sorting domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4938 [Colwellia psychrerythraea 34H]	0.107	2	3.80e-5	1	1	1583
WP_011045662.1,AAZ26961.1	MULTISPECIES: DeoR/GlpR family DNA-binding transcription regulator [Colwellia],transcriptional regulator, DeoR family [Colwellia psychrerythraea 34H]	0.130	2	3.36e-5	2	2	1584
WP_011045766.1,AAZ28480.1	flavodoxin domain-containing protein [Colwellia psychrerythraea],mioC protein [Colwellia psychrerythraea 34H]	0.091	2	5.18e-5	1	1	1585
WP_041736968.1	NAD-glutamate dehydrogenase [Colwellia psychrerythraea]	0.005	2	5.40e-6	1	0	1586
AAZ28706.1	NAD-glutamate dehydrogenase family protein [Colwellia psychrerythraea 34H]	0.005	2	5.51e-6	1	0	1586
WP_041737118.1	MULTISPECIES: porin [Colwellia]	0.025	2	2.09e-5	1	1	1587
AAZ28783.1	hypothetical protein CPS_3938 [Colwellia psychrerythraea 34H]	0.025	2	2.15e-5	1	1	1587
WP_041737662.1	peroxiredoxin family protein [Colwellia psychrerythraea]	0.098	2	4.91e-5	1	1	1588
AAZ28126.1	antioxidant, AhpC/Tsa family [Colwellia psychrerythraea 34H]	0.091	2	4.59e-5	1	1	1588
WP_138140300.1	MBL fold metallo-hydrolase [Colwellia psychrerythraea]	0.086	2	2.71e-5	2	2	1589
AAZ24639.1	metallo-beta-lactamase family protein [Colwellia psychrerythraea 34H]	0.079	2	2.50e-5	2	2	1589
WP_238383547.1	DUF2066 domain-containing protein [Colwellia psychrerythraea]	0.066	2	1.83e-5	2	2	1590
AAZ24809.1	hypothetical protein CPS_3195 [Colwellia psychrerythraea 34H]	0.065	2	1.79e-5	2	2	1590
WP_337998949.1	SUI1 family translation initiation factor [Colwellia psychrerythraea]	0.182	2	6.47e-5	1	1	1591
gi|125991846|sp|A0T100.1|EFTU_THAPS,gi|116739965|gb|ABK20835.1|,gi|118411218|ref|YP_874612.1|,gi|2050584502|gb|QWM93043.1|	RecName: Full=Elongation factor Tu, chloroplastic; Short=EF-Tu,translation elongation factor Tu (chloroplast) [Thalassiosira pseudonana],elongation factor Tu (chloroplast) [Thalassiosira pseudonana],translational elongation factor Tu (chloroplast) [Thalassiosira pseudonana]	0.066	2	2.09e-5	2	2	1592
gi|220968958|gb|EED87302.1|,gi|224013884|ref|XP_002296606.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	2	1.34e-5	1	0	1593
gi|224013594|ref|XP_002296461.1|,gi|220968813|gb|EED87157.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	2	1.17e-5	1	0	1593
gi|220969638|gb|EED87978.1|,gi|224011930|ref|XP_002294618.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.053	2	3.46e-5	1	1	1594
gi|220971149|gb|EED89484.1|,gi|224008128|ref|XP_002293023.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.031	2	3.76e-5	1	1	1595
gi|220971239|gb|EED89574.1|,gi|224008308|ref|XP_002293113.1|	26S proteasome ATPase regulatory subunit [Thalassiosira pseudonana CCMP1335]	0.017	2	2.07e-5	1	1	1596
gi|220972888|gb|EED91219.1|,gi|224002881|ref|XP_002291112.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.016	2	9.32e-6	1	1	1597
gi|220973751|gb|EED92081.1|,gi|224001314|ref|XP_002290329.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.172	2	1.33e-4	1	1	1598
gi|220974066|gb|EED92396.1|,gi|224001944|ref|XP_002290644.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	2	1.89e-5	1	1	1599
gi|220974407|gb|EED92736.1|,gi|223999053|ref|XP_002289199.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	2	5.89e-6	1	1	1600
gi|220976098|gb|EED94426.1|,gi|223998634|ref|XP_002288990.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	2	1.19e-5	1	1	1601
gi|220978016|gb|EED96342.1|,gi|223994035|ref|XP_002286701.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.005	2	5.47e-6	1	1	1602
gi|220978135|gb|EED96461.1|,gi|223994273|ref|XP_002286820.1|	hypothetical protein THAPSDRAFT_1487 [Thalassiosira pseudonana CCMP1335]	0.046	2	3.54e-5	1	1	1603
gi|223994095|ref|XP_002286731.1|,gi|220978046|gb|EED96372.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.116	2	2.93e-5	1	1	1604
gi|223994971|ref|XP_002287169.1|,gi|220976285|gb|EED94612.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	2	2.38e-5	1	1	1605
gi|223996831|ref|XP_002288089.1|,gi|220977205|gb|EED95532.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.022	2	5.87e-6	1	1	1606
gi|223997104|ref|XP_002288225.1|,gi|220975333|gb|EED93661.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	2	1.65e-5	1	1	1607
gi|223997822|ref|XP_002288584.1|,gi|220975692|gb|EED94020.1|	GTP binding protein [Thalassiosira pseudonana CCMP1335]	0.021	2	1.77e-5	1	1	1608
gi|223998724|ref|XP_002289035.1|,gi|220976143|gb|EED94471.1|	DNA polymerase [Thalassiosira pseudonana CCMP1335]	0.008	2	3.97e-6	2	2	1609
gi|223999029|ref|XP_002289187.1|,gi|220974395|gb|EED92724.1|	ribonucleotide reductase large chain subunit [Thalassiosira pseudonana CCMP1335]	0.033	2	1.05e-5	2	2	1610
gi|223999279|ref|XP_002289312.1|,gi|220974520|gb|EED92849.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.004	2	4.83e-6	1	1	1611
gi|223999903|ref|XP_002289624.1|,gi|220974832|gb|EED93161.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.042	2	2.26e-5	1	1	1612
gi|224000387|ref|XP_002289866.1|,gi|220975074|gb|EED93403.1|	alpha enolase [Thalassiosira pseudonana CCMP1335]	0.014	2	1.94e-5	1	0	1613
gi|224001278|ref|XP_002290311.1|,gi|220973733|gb|EED92063.1|	enolase [Thalassiosira pseudonana CCMP1335]	0.014	2	1.96e-5	1	0	1613
gi|224007353|ref|XP_002292636.1|,gi|220971498|gb|EED89832.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	2	9.58e-6	1	1	1614
