Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|220974272|gb|EED92602.1|,gi|224002356|ref|XP_002290850.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.014	1	2.69e-6	1	1	1944
gi|220974357|gb|EED92686.1|,gi|223998953|ref|XP_002289149.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.050	1	6.68e-6	1	1	1945
gi|220974506|gb|EED92835.1|,gi|224000185|ref|XP_002289765.1|,gi|220974973|gb|EED93302.1|,gi|223999251|ref|XP_002289298.1|	hypothetical protein THAPSDRAFT_262149, partial [Thalassiosira pseudonana CCMP1335],predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.258	1	6.93e-5	1	1	1946
gi|220974707|gb|EED93036.1|,gi|223999653|ref|XP_002289499.1|	ABC transporter [Thalassiosira pseudonana CCMP1335]	0.047	1	6.93e-6	1	1	1947
gi|220974730|gb|EED93059.1|,gi|223999699|ref|XP_002289522.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.100	1	1.94e-5	1	1	1948
gi|220975094|gb|EED93423.1|,gi|224000427|ref|XP_002289886.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	1	8.18e-6	1	1	1949
gi|220976055|gb|EED94383.1|,gi|223998548|ref|XP_002288947.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.006	1	2.67e-6	1	1	1950
gi|220976134|gb|EED94462.1|,gi|223998706|ref|XP_002289026.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	1	9.85e-6	1	1	1951
gi|220976191|gb|EED94519.1|,gi|223998820|ref|XP_002289083.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	1	4.86e-6	1	1	1952
gi|220976290|gb|EED94617.1|,gi|223994981|ref|XP_002287174.1|	hypothetical protein THAPSDRAFT_268179 [Thalassiosira pseudonana CCMP1335]	0.045	1	1.60e-5	1	1	1953
gi|220976508|gb|EED94835.1|,gi|223995437|ref|XP_002287392.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	2.72e-6	1	1	1954
gi|220976510|gb|EED94837.1|,gi|223995441|ref|XP_002287394.1|	D-Amino acid dehydrogenase, partial [Thalassiosira pseudonana CCMP1335],D-Amino acid dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.044	1	1.45e-5	1	1	1955
gi|220976543|gb|EED94870.1|,gi|223995507|ref|XP_002287427.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.021	1	5.26e-6	1	1	1956
gi|220976682|gb|EED95009.1|,gi|223995785|ref|XP_002287566.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	1	1.39e-5	1	1	1957
gi|220976693|gb|EED95020.1|,gi|223995807|ref|XP_002287577.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	1	5.08e-6	1	1	1958
gi|220976746|gb|EED95073.1|,gi|223995913|ref|XP_002287630.1|	MYB DNA binding protein/ transcription factor-like protein [Thalassiosira pseudonana CCMP1335]	0.036	1	1.02e-5	1	1	1959
gi|220976881|gb|EED95208.1|,gi|223996183|ref|XP_002287765.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.008	1	4.49e-6	1	1	1960
gi|220977129|gb|EED95456.1|,gi|223996679|ref|XP_002288013.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.052	1	8.26e-6	1	1	1961
gi|220977226|gb|EED95553.1|,gi|223996873|ref|XP_002288110.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	4.11e-6	1	1	1962
gi|220977262|gb|EED95588.1|,gi|223992527|ref|XP_002285947.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	1	1.04e-5	1	1	1963
gi|220977308|gb|EED95634.1|,gi|223992619|ref|XP_002285993.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.046	1	1.80e-5	1	1	1964
gi|220977442|gb|EED95768.1|,gi|223992887|ref|XP_002286127.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	1	4.62e-6	1	1	1965
gi|220977602|gb|EED95928.1|,gi|223993207|ref|XP_002286287.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	1	1.76e-5	1	1	1966
gi|220977727|gb|EED96053.1|,gi|223993457|ref|XP_002286412.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.021	1	4.54e-6	1	1	1967
gi|220977902|gb|EED96228.1|,gi|223993807|ref|XP_002286587.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	3.53e-6	1	1	1968
gi|220978102|gb|EED96428.1|,gi|223994207|ref|XP_002286787.1|	cdp-alcohol phosphatidyl transferase, partial [Thalassiosira pseudonana CCMP1335]	0.066	1	2.17e-5	1	1	1969
gi|220978153|gb|EED96479.1|,gi|223994309|ref|XP_002286838.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	1	3.57e-6	1	1	1970
gi|220978181|gb|EED96507.1|,gi|223994365|ref|XP_002286866.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	1	4.65e-6	1	1	1971
gi|220978309|gb|EED96635.1|,gi|223994621|ref|XP_002286994.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	1	8.16e-6	1	1	1972
gi|223992995|ref|XP_002286181.1|,gi|220977496|gb|EED95822.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.021	1	1.12e-5	1	1	1973
gi|223993011|ref|XP_002286189.1|,gi|220977504|gb|EED95830.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.052	1	2.25e-5	1	1	1974
gi|223993013|ref|XP_002286190.1|,gi|220977505|gb|EED95831.1|	aspartate aminotransferase [Thalassiosira pseudonana CCMP1335]	0.019	1	1.03e-5	1	1	1975
gi|223993427|ref|XP_002286397.1|,gi|220977712|gb|EED96038.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	6.12e-6	1	1	1976
gi|223993765|ref|XP_002286566.1|,gi|220977881|gb|EED96207.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.055	1	7.60e-6	1	1	1977
gi|223994413|ref|XP_002286890.1|,gi|220978205|gb|EED96531.1|	cation transport ATPase [Thalassiosira pseudonana CCMP1335]	0.016	1	4.23e-6	1	1	1978
gi|223994673|ref|XP_002287020.1|,gi|220978335|gb|EED96661.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	1	4.47e-6	1	1	1979
gi|223994685|ref|XP_002287026.1|,gi|220978341|gb|EED96667.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.047	1	1.66e-5	1	1	1980
gi|223994827|ref|XP_002287097.1|,gi|220978412|gb|EED96738.1|	coproporphyrinogen III oxidase, chloroplast targeted [Thalassiosira pseudonana CCMP1335]	0.064	1	1.45e-5	1	1	1981
gi|223995029|ref|XP_002287198.1|,gi|220976314|gb|EED94641.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	1	4.12e-6	1	1	1982
gi|223995223|ref|XP_002287295.1|,gi|220976411|gb|EED94738.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	1	6.20e-6	1	1	1983
gi|223995275|ref|XP_002287321.1|,gi|220976437|gb|EED94764.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.107	1	1.44e-5	1	1	1984
gi|223995291|ref|XP_002287329.1|,gi|220976445|gb|EED94772.1|	hypothetical protein THAPSDRAFT_39539 [Thalassiosira pseudonana CCMP1335]	0.042	1	1.29e-5	1	1	1985
gi|223995483|ref|XP_002287415.1|,gi|220976531|gb|EED94858.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.042	1	9.12e-6	1	1	1986
gi|223996589|ref|XP_002287968.1|,gi|220977084|gb|EED95411.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	1	1.47e-5	1	1	1987
gi|223996893|ref|XP_002288120.1|,gi|220977236|gb|EED95563.1|	glycyl tRNA synthetase [Thalassiosira pseudonana CCMP1335]	0.017	1	9.29e-6	1	1	1988
gi|223997224|ref|XP_002288285.1|,gi|220975393|gb|EED93721.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	1	5.13e-6	1	1	1989
gi|223997236|ref|XP_002288291.1|,gi|220975399|gb|EED93727.1|	membrane alanine aminopeptidase, partial [Thalassiosira pseudonana CCMP1335]	0.020	1	4.82e-6	1	1	1990
gi|223997624|ref|XP_002288485.1|,gi|220975593|gb|EED93921.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	1	5.03e-6	1	1	1991
gi|223998258|ref|XP_002288802.1|,gi|220975910|gb|EED94238.1|	nitrate transporter [Thalassiosira pseudonana CCMP1335]	0.037	1	8.91e-6	1	1	1992
gi|224004506|ref|XP_002295904.1|,gi|209585936|gb|ACI64621.1|	nitrate transporter [Thalassiosira pseudonana CCMP1335]	0.037	1	8.78e-6	1	1	1992
gi|223998394|ref|XP_002288870.1|,gi|220975978|gb|EED94306.1|	serine threonine protein phosphatase, partial [Thalassiosira pseudonana CCMP1335]	0.049	1	1.49e-5	1	1	1993
gi|223998742|ref|XP_002289044.1|,gi|220976152|gb|EED94480.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	2.73e-6	1	1	1994
gi|223998776|ref|XP_002289061.1|,gi|220976169|gb|EED94497.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	2.52e-6	1	1	1995
gi|223998979|ref|XP_002289162.1|,gi|220974370|gb|EED92699.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	1	8.01e-6	1	1	1996
gi|223999321|ref|XP_002289333.1|,gi|220974541|gb|EED92870.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	1	1.34e-5	1	1	1997
gi|223999341|ref|XP_002289343.1|,gi|220974551|gb|EED92880.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	1	1.77e-5	1	1	1998
gi|223999405|ref|XP_002289375.1|,gi|220974583|gb|EED92912.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	5.30e-6	1	1	1999
gi|223999469|ref|XP_002289407.1|,gi|220974615|gb|EED92944.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	1	1.00e-5	1	1	2000
gi|223999557|ref|XP_002289451.1|,gi|220974659|gb|EED92988.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.038	1	1.27e-5	1	1	2001
gi|223999587|ref|XP_002289466.1|,gi|220974674|gb|EED93003.1|	THAPSDRAFT_262275, partial [Thalassiosira pseudonana CCMP1335],Hypothetical protein THAPSDRAFT_262275, partial [Thalassiosira pseudonana CCMP1335]	0.038	1	2.36e-5	1	1	2002
gi|224000571|ref|XP_002289958.1|,gi|220975166|gb|EED93495.1|	UVRD/Rep like helicase [Thalassiosira pseudonana CCMP1335],UVRD/Rep like helicase, partial [Thalassiosira pseudonana CCMP1335]	0.010	1	6.15e-6	1	0	2003
gi|224000693|ref|XP_002290019.1|,gi|220975227|gb|EED93556.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.080	1	1.07e-5	1	1	2004
gi|220974772|gb|EED93101.1|,gi|223999783|ref|XP_002289564.1|	ammonium transporter [Thalassiosira pseudonana CCMP1335]	0.054	1	7.20e-6	1	1	2004
gi|224001064|ref|XP_002290204.1|,gi|220973626|gb|EED91956.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.016	1	2.67e-6	1	1	2005
gi|224001134|ref|XP_002290239.1|,gi|220973661|gb|EED91991.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	1	6.14e-6	1	1	2006
gi|224001232|ref|XP_002290288.1|,gi|220973710|gb|EED92040.1|	glyceraldehyde-3-phosphate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.023	1	1.25e-5	1	0	2007
gi|224001328|ref|XP_002290336.1|,gi|220973758|gb|EED92088.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	1	1.13e-5	1	1	2008
gi|224001620|ref|XP_002290482.1|,gi|220973904|gb|EED92234.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.007	1	4.44e-6	1	1	2009
gi|224001900|ref|XP_002290622.1|,gi|220974044|gb|EED92374.1|	hypothetical protein THAPSDRAFT_40704 [Thalassiosira pseudonana CCMP1335]	0.030	1	1.30e-5	1	1	2010
gi|224002012|ref|XP_002290678.1|,gi|220974100|gb|EED92430.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	1	5.43e-6	1	1	2011
gi|224002232|ref|XP_002290788.1|,gi|220974210|gb|EED92540.1|	hypothetical protein THAPSDRAFT_268929 [Thalassiosira pseudonana CCMP1335]	0.017	1	8.26e-6	1	1	2012
gi|224002270|ref|XP_002290807.1|,gi|220974229|gb|EED92559.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.006	1	1.74e-6	1	1	2013
gi|224002631|ref|XP_002290987.1|,gi|220972763|gb|EED91094.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.006	1	3.70e-6	1	1	2014
gi|224002883|ref|XP_002291113.1|,gi|220972889|gb|EED91220.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.043	1	2.63e-5	1	1	2015
gi|224002931|ref|XP_002291137.1|,gi|220972913|gb|EED91244.1|	amino acid/polyamine transporter, partial [Thalassiosira pseudonana CCMP1335]	0.030	1	1.45e-5	1	1	2016
gi|224003383|ref|XP_002291363.1|,gi|220973139|gb|EED91470.1|	DNA directed RNA polymerase II, second largest subunit [Thalassiosira pseudonana CCMP1335]	0.007	1	3.59e-6	1	1	2017
gi|224003683|ref|XP_002291513.1|,gi|220973289|gb|EED91620.1|	probable malate synthase [Thalassiosira pseudonana CCMP1335]	0.016	1	7.74e-6	1	1	2018
gi|224003829|ref|XP_002291586.1|,gi|220973362|gb|EED91693.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	1	8.54e-6	1	1	2019
gi|224003895|ref|XP_002291619.1|,gi|220973395|gb|EED91726.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.150	1	1.70e-5	1	1	2020
gi|224003987|ref|XP_002291665.1|,gi|220973441|gb|EED91772.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	1	4.94e-6	1	1	2021
gi|224004180|ref|XP_002295741.1|,gi|209585773|gb|ACI64458.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	1	1.33e-5	1	1	2022
gi|224004264|ref|XP_002295783.1|,gi|209585815|gb|ACI64500.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.014	1	5.93e-6	1	1	2023
gi|224004800|ref|XP_002296051.1|,gi|209586083|gb|ACI64768.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	1	1.96e-6	1	1	2024
gi|224004908|ref|XP_002296105.1|,gi|209586137|gb|ACI64822.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	1	5.46e-6	1	1	2025
gi|224004914|ref|XP_002296108.1|,gi|209586140|gb|ACI64825.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	1	6.43e-6	1	1	2026
gi|224004918|ref|XP_002296110.1|,gi|209586142|gb|ACI64827.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	1	4.11e-6	1	1	2027
gi|224005252|ref|XP_002296277.1|,gi|209586309|gb|ACI64994.1|	hypothetical RNA binding protein [Thalassiosira pseudonana CCMP1335]	0.017	1	8.03e-6	1	1	2028
gi|224005430|ref|XP_002296366.1|,gi|209586398|gb|ACI65083.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.004	1	9.55e-7	1	1	2029
gi|224005443|ref|XP_002291682.1|,gi|220972201|gb|EED90533.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.004	1	2.89e-6	1	1	2030
gi|224015283|ref|XP_002297299.1|,gi|220968044|gb|EED86401.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.004	1	3.00e-6	1	1	2030
gi|224005705|ref|XP_002291813.1|,gi|220972332|gb|EED90664.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	1	1.54e-5	1	1	2031
gi|224006093|ref|XP_002292007.1|,gi|220972526|gb|EED90858.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.031	1	6.94e-6	1	1	2032
gi|224006508|ref|XP_002292214.1|,gi|220971856|gb|EED90189.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.021	1	1.14e-5	1	1	2033
gi|224007381|ref|XP_002292650.1|,gi|220971512|gb|EED89846.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.016	1	7.57e-6	1	1	2034
gi|224007789|ref|XP_002292854.1|,gi|220971716|gb|EED90050.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.064	1	1.82e-5	1	1	2035
gi|224007935|ref|XP_002292927.1|,gi|220971789|gb|EED90123.1|	triose-phosphate isomerase, partial [Thalassiosira pseudonana CCMP1335]	0.169	1	2.20e-5	1	1	2036
gi|224007982|ref|XP_002292950.1|,gi|220971076|gb|EED89411.1|	glutamine-fructose 6 phosphae transaminase [Thalassiosira pseudonana CCMP1335]	0.026	1	6.65e-6	1	1	2037
gi|224008825|ref|XP_002293371.1|,gi|220970771|gb|EED89107.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.011	1	2.18e-6	1	1	2038
gi|224009201|ref|XP_002293559.1|,gi|220970959|gb|EED89295.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	1.01e-5	1	1	2039
gi|224009910|ref|XP_002293913.1|,gi|220970585|gb|EED88922.1|	chromosome condensation protein-like protein [Thalassiosira pseudonana CCMP1335]	0.008	1	3.39e-6	1	1	2040
gi|224010052|ref|XP_002293984.1|,gi|220970656|gb|EED88993.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.048	1	1.47e-5	1	1	2041
gi|224010451|ref|XP_002294183.1|,gi|220970200|gb|EED88538.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.042	1	2.25e-5	1	1	2042
gi|224010475|ref|XP_002294195.1|,gi|220970212|gb|EED88550.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	1	1.87e-6	1	1	2043
gi|224010647|ref|XP_002294281.1|,gi|220970298|gb|EED88636.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	1	8.09e-6	1	1	2044
gi|224011221|ref|XP_002295385.1|,gi|209583416|gb|ACI64102.1|	hypothetical protein THAPS_264495, partial [Thalassiosira pseudonana CCMP1335]	0.230	1	4.94e-5	1	1	2045
gi|224011916|ref|XP_002294611.1|,gi|220969631|gb|EED87971.1|	valine--tRNA ligase-like protein [Thalassiosira pseudonana CCMP1335]	0.008	1	4.82e-6	1	0	2046
gi|224011972|ref|XP_002294639.1|,gi|220969659|gb|EED87999.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	1	5.08e-6	1	1	2047
gi|224012030|ref|XP_002294668.1|,gi|220969688|gb|EED88028.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	1	4.26e-6	1	1	2048
gi|224012124|ref|XP_002294715.1|,gi|220969735|gb|EED88075.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	1.18e-5	1	1	2049
gi|224012767|ref|XP_002295036.1|,gi|220969475|gb|EED87816.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	1	8.82e-6	1	1	2050
gi|224013042|ref|XP_002295173.1|,gi|220969135|gb|EED87477.1|	amino acid transporter, partial [Thalassiosira pseudonana CCMP1335]	0.016	1	8.55e-6	1	1	2051
gi|224013303|ref|XP_002295303.1|,gi|220969026|gb|EED87369.1|	probable tryptophanyl tRNA synthetase [Thalassiosira pseudonana CCMP1335]	0.030	1	1.06e-5	1	1	2052
gi|224013610|ref|XP_002296469.1|,gi|220968821|gb|EED87165.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	1	6.74e-6	1	1	2053
gi|224014092|ref|XP_002296709.1|,gi|220968564|gb|EED86910.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	1	8.49e-6	1	1	2054
gi|224014094|ref|XP_002296710.1|,gi|220968565|gb|EED86911.1|	oxidoreductase [Thalassiosira pseudonana CCMP1335]	0.017	1	9.29e-6	1	1	2055
gi|224014154|ref|XP_002296740.1|,gi|220968595|gb|EED86941.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.008	1	2.69e-6	1	1	2056
gi|224014244|ref|XP_002296785.1|,gi|220968640|gb|EED86986.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	1	7.51e-6	1	1	2057
gi|224014558|ref|XP_002296941.1|,gi|220968321|gb|EED86669.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	1.19e-5	1	1	2058
gi|224014921|ref|XP_002297122.1|,gi|220968241|gb|EED86590.1|	fucoxanthin chl a/c light-harvesting protein [Thalassiosira pseudonana CCMP1335]	0.063	1	1.93e-5	1	1	2059
gi|224015210|ref|XP_002297263.1|,gi|220968057|gb|EED86413.1|	udp-galactose transporter-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.070	1	1.37e-5	1	1	2060
gi|224015431|ref|XP_002297370.1|,gi|220967970|gb|EED86333.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	1	9.17e-6	1	1	2061
gi|57902451|gb|AAW58006.1|	long chain acyl-coA synthetase [Thalassiosira pseudonana]	0.028	1	6.37e-6	1	1	2062
gi|220970817|gb|EED89153.1|,gi|224008917|ref|XP_002293417.1|	Long-chain-fatty-acid--CoA ligase [Thalassiosira pseudonana CCMP1335]	0.028	1	6.37e-6	1	1	2062
sp|Q47UY2.1|MURB_COLP3,AAZ27959.1	RecName: Full=UDP-N-acetylenolpyruvoylglucosamine reductase; AltName: Full=UDP-N-acetylmuramate dehydrogenase,UDP-N-acetylenolpyruvoylglucosamine reductase [Colwellia psychrerythraea 34H]	0.035	1	1.17e-5	1	1	2063
WP_238383570.1	UDP-N-acetylmuramate dehydrogenase [Colwellia psychrerythraea]	0.034	1	1.14e-5	1	1	2063
sp|Q47V03.1|ANMK_COLP3,WP_011045450.1,AAZ27705.1	RecName: Full=Anhydro-N-acetylmuramic acid kinase; AltName: Full=AnhMurNAc kinase,anhydro-N-acetylmuramic acid kinase [Colwellia psychrerythraea],hypothetical protein CPS_4725 [Colwellia psychrerythraea 34H]	0.061	1	1.08e-5	1	1	2064
sp|Q47VK1.1|LPTD_COLP3,WP_011045252.1,AAZ25223.1	RecName: Full=LPS-assembly protein LptD; Flags: Precursor,LPS-assembly protein LptD [Colwellia psychrerythraea],organic solvent tolerance protein [Colwellia psychrerythraea 34H]	0.032	1	5.57e-6	1	1	2065
sp|Q47VQ7.1|MURD_COLP3,AAZ24030.1,WP_011045196.1	RecName: Full=UDP-N-acetylmuramoylalanine--D-glutamate ligase; AltName: Full=D-glutamic acid-adding enzyme; AltName: Full=UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,UDP-N-acetylmuramoylalanine--D-glutamate ligase [Colwellia psychrerythraea 34H],UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase [Colwellia psychrerythraea]	0.049	1	9.12e-6	1	1	2066
sp|Q47VS2.1|YACG_COLP3,AAZ25780.1,WP_011045181.1	RecName: Full=DNA gyrase inhibitor YacG,hypothetical protein CPS_4452 [Colwellia psychrerythraea 34H],MULTISPECIES: DNA gyrase inhibitor YacG [Colwellia]	0.192	1	5.50e-5	1	1	2067
sp|Q47Y90.1|ISPE_COLP3,AAZ26017.1,WP_011044316.1	RecName: Full=4-diphosphocytidyl-2-C-methyl-D-erythritol kinase; Short=CMK; AltName: Full=4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase,4-diphosphocytidyl-2C-methyl-D-erythritol kinase [Colwellia psychrerythraea 34H],MULTISPECIES: 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase [Colwellia]	0.033	1	1.43e-5	1	1	2068
sp|Q47YA8.1|XNI_COLP3,AAZ28428.1,WP_011044298.1	RecName: Full=Flap endonuclease Xni; Short=FEN,exodeoxyribonuclease IX [Colwellia psychrerythraea 34H],MULTISPECIES: flap endonuclease Xni [Colwellia]	0.062	1	1.48e-5	1	1	2069
sp|Q485N9.1|FLGI_COLP3,WP_011042320.1,AAZ25751.1	RecName: Full=Flagellar P-ring protein; AltName: Full=Basal body P-ring protein; Flags: Precursor,flagellar basal body P-ring protein FlgI [Colwellia psychrerythraea],flagellar P-ring protein FlgI [Colwellia psychrerythraea 34H]	0.022	1	1.18e-5	1	1	2070
